latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight,type
26.5703,79.6823,312.5,1.2,1.1,11/22/2023,832,Aqua,MODIS,62,61.03,299,7.3,D,0
26.6629,79.9535,310.9,1.2,1.1,11/22/2023,832,Aqua,MODIS,57,61.03,299.7,6,D,0
26.6771,79.1502,314.3,1.1,1,11/22/2023,832,Aqua,MODIS,57,61.03,299.7,8.5,D,0
26.7393,82.0428,309.1,1.6,1.2,11/22/2023,832,Aqua,MODIS,51,61.03,298.2,9,D,0
26.8103,79.6673,310.8,1.2,1.1,11/22/2023,832,Aqua,MODIS,57,61.03,299.5,6.2,D,0
26.8924,83.5635,310.3,2.1,1.4,11/22/2023,832,Aqua,MODIS,51,61.03,298.1,12.9,D,0
27.1942,74.2434,326.8,1.2,1.1,11/22/2023,832,Aqua,MODIS,77,61.03,304.8,19,D,0
27.1961,74.2547,358.4,1.2,1.1,11/22/2023,832,Aqua,MODIS,99,61.03,305,89.5,D,0
27.2036,74.2414,318.3,1.2,1.1,11/22/2023,832,Aqua,MODIS,36,61.03,304.5,7.9,D,0
27.2125,83.525,312.1,2.1,1.4,11/22/2023,832,Aqua,MODIS,63,61.03,301,15.1,D,0
27.2243,74.2488,318.7,1.2,1.1,11/22/2023,832,Aqua,MODIS,55,61.03,304,8.6,D,0
27.315,83.6548,315.7,2.1,1.4,11/22/2023,832,Aqua,MODIS,63,61.03,299.9,27.7,D,0
28.0624,79.5621,318.9,1.2,1.1,11/22/2023,832,Aqua,MODIS,74,61.03,300.2,14.8,D,0
28.2927,77.6699,311.9,1,1,11/22/2023,832,Aqua,MODIS,60,61.03,300.2,5.6,D,0
28.2942,77.6802,313.7,1,1,11/22/2023,832,Aqua,MODIS,64,61.03,300,7.2,D,0
28.3097,73.3326,319.4,1.2,1.1,11/22/2023,833,Aqua,MODIS,62,61.03,304.7,9.7,D,0
28.3118,73.3448,324.3,1.2,1.1,11/22/2023,833,Aqua,MODIS,72,61.03,304.8,16.3,D,0
28.3147,73.4198,326.6,1.2,1.1,11/22/2023,833,Aqua,MODIS,65,61.03,306.7,17.8,D,0
28.3402,73.4519,322,1.2,1.1,11/22/2023,833,Aqua,MODIS,62,61.03,306.8,11.4,D,0
28.8749,77.3436,309.1,1,1,11/22/2023,833,Aqua,MODIS,51,61.03,299,4.6,D,0
28.8763,77.3538,312.6,1,1,11/22/2023,833,Aqua,MODIS,63,61.03,298.7,7.4,D,0
28.9046,78.9581,308.9,1.1,1.1,11/22/2023,833,Aqua,MODIS,58,61.03,298.7,5.2,D,0
28.9092,76.3499,316.1,1,1,11/22/2023,833,Aqua,MODIS,48,61.03,299.3,8.3,D,0
28.9181,76.3482,323.3,1,1,11/22/2023,833,Aqua,MODIS,77,61.03,300.1,15.5,D,0
28.9195,76.3582,315.1,1,1,11/22/2023,833,Aqua,MODIS,60,61.03,299.9,7.6,D,0
28.9283,76.4185,310.3,1,1,11/22/2023,833,Aqua,MODIS,46,61.03,299.5,4.8,D,0
28.956,79.3698,312.1,1.2,1.1,11/22/2023,833,Aqua,MODIS,67,61.03,299.6,7.3,D,0
29.0065,76.3255,311.1,1,1,11/22/2023,833,Aqua,MODIS,52,61.03,299.4,5.4,D,0
29.0068,77.5039,307.4,1,1,11/22/2023,833,Aqua,MODIS,42,61.03,297.3,4.8,D,0
29.0634,77.5084,310.9,1,1,11/22/2023,833,Aqua,MODIS,61,61.03,297.7,7.1,D,0
29.0648,77.5188,312,1,1,11/22/2023,833,Aqua,MODIS,64,61.03,297.4,7.8,D,0
29.1376,77.784,314,1,1,11/22/2023,833,Aqua,MODIS,68,61.03,298.7,9.8,D,0
29.2528,76.6288,313.7,1,1,11/22/2023,833,Aqua,MODIS,65,61.03,300.1,7.7,D,0
29.3273,73.8065,319.1,1.1,1.1,11/22/2023,833,Aqua,MODIS,70,61.03,301.8,11.5,D,0
29.3367,73.8044,316.9,1.1,1.1,11/22/2023,833,Aqua,MODIS,61,61.03,301.4,9.8,D,0
29.3386,73.8746,323.8,1.1,1.1,11/22/2023,833,Aqua,MODIS,76,61.03,300.9,18.7,D,0
29.3405,73.886,310.9,1.1,1.1,11/22/2023,833,Aqua,MODIS,36,61.03,298.6,5.3,D,0
29.3914,76.3724,313,1,1,11/22/2023,833,Aqua,MODIS,55,61.03,299.6,5.2,D,0
29.4256,73.9957,312.3,1.1,1.1,11/22/2023,833,Aqua,MODIS,51,61.03,301.4,5.6,D,0
29.4386,74.0324,316.6,1.1,1,11/22/2023,833,Aqua,MODIS,66,61.03,300.8,9.2,D,0
29.4405,74.0436,322.5,1.1,1,11/22/2023,833,Aqua,MODIS,75,61.03,300,16.1,D,0
29.4662,74.0841,312.1,1.1,1,11/22/2023,833,Aqua,MODIS,50,61.03,300.3,5.8,D,0
29.4754,74.0821,329.8,1.1,1,11/22/2023,833,Aqua,MODIS,82,61.03,301.5,26,D,0
29.5115,74.7739,312.1,1,1,11/22/2023,833,Aqua,MODIS,52,61.03,301.8,6.1,D,0
29.5254,74.6836,310.7,1.1,1,11/22/2023,833,Aqua,MODIS,41,61.03,299.9,4.9,D,0
29.5498,74.2486,317.6,1.1,1,11/22/2023,833,Aqua,MODIS,68,61.03,299.4,11.2,D,0
29.5525,74.5611,311.1,1.1,1,11/22/2023,833,Aqua,MODIS,46,61.03,299.5,4.5,D,0
29.5683,74.602,313.7,1.1,1,11/22/2023,833,Aqua,MODIS,59,61.03,299.3,7.1,D,0
29.57,74.4353,315.6,1.1,1,11/22/2023,833,Aqua,MODIS,64,61.03,300.3,8.1,D,0
29.5712,74.5018,315.5,1.1,1,11/22/2023,833,Aqua,MODIS,64,61.03,300.6,7.9,D,0
29.5729,74.5125,313.2,1.1,1,11/22/2023,833,Aqua,MODIS,57,61.03,301.1,6,D,0
29.574,75.4779,319.4,1,1,11/22/2023,833,Aqua,MODIS,72,61.03,303.7,10.8,D,0
29.5779,74.5447,319,1.1,1,11/22/2023,833,Aqua,MODIS,71,61.03,302.2,11.6,D,0
29.5842,74.4657,316.5,1.1,1,11/22/2023,833,Aqua,MODIS,66,61.03,299.1,9.2,D,0
29.6002,74.4011,314.2,1.1,1,11/22/2023,833,Aqua,MODIS,30,61.03,300.1,6.7,D,0
29.6019,74.4119,321.1,1.1,1,11/22/2023,833,Aqua,MODIS,73,61.03,301,13.9,D,0
29.6036,74.4227,311.9,1.1,1,11/22/2023,833,Aqua,MODIS,27,61.03,300.2,4.8,D,0
29.6071,75.334,313.3,1,1,11/22/2023,833,Aqua,MODIS,58,61.03,301.1,5.8,D,0
29.6087,75.3442,313.5,1,1,11/22/2023,833,Aqua,MODIS,59,61.03,301.3,5.9,D,0
29.6093,74.3991,336.2,1.1,1,11/22/2023,833,Aqua,MODIS,87,61.03,302.1,33.3,D,0
29.6105,74.4658,316.8,1.1,1,11/22/2023,833,Aqua,MODIS,66,61.03,303.4,9.3,D,0
29.6145,75.5645,309.9,1,1,11/22/2023,833,Aqua,MODIS,39,61.03,299,3.7,D,0
29.6275,74.3953,312.3,1.1,1,11/22/2023,833,Aqua,MODIS,25,61.03,301.3,5.1,D,0
29.7069,75.5605,318.8,1,1,11/22/2023,833,Aqua,MODIS,71,61.03,300.8,10.5,D,0
29.776,75.9027,323.2,1,1,11/22/2023,833,Aqua,MODIS,77,61.03,300.4,14.9,D,0
29.7975,75.4313,315.4,1,1,11/22/2023,833,Aqua,MODIS,65,61.03,303,6.9,D,0
29.81,75.9482,317,1,1,11/22/2023,833,Aqua,MODIS,65,61.03,302,8.2,D,0
29.8114,75.9584,312.7,1,1,11/22/2023,833,Aqua,MODIS,50,61.03,300.2,4.8,D,0
29.8116,76.0835,311.3,1,1,11/22/2023,833,Aqua,MODIS,56,61.03,301.2,4.6,D,0
29.8265,72.7972,313.2,1.2,1.1,11/22/2023,833,Aqua,MODIS,63,61.03,301.1,9.6,D,0
29.8425,76.0405,310.3,1,1,11/22/2023,833,Aqua,MODIS,52,61.03,300.2,3.8,D,0
29.844,76.0507,311.3,1,1,11/22/2023,833,Aqua,MODIS,56,61.03,300,4.3,D,0
29.8616,74.7638,310.2,1,1,11/22/2023,833,Aqua,MODIS,30,61.03,300,4.5,D,0
29.9072,75.9235,318.5,1,1,11/22/2023,833,Aqua,MODIS,72,61.03,303.8,9.4,D,0
29.9324,76.1586,313.5,1,1,11/22/2023,833,Aqua,MODIS,63,61.03,300.4,6.7,D,0
29.9481,74.6626,320.9,1,1,11/22/2023,833,Aqua,MODIS,73,61.03,301.3,13.3,D,0
29.9485,75.0266,315.6,1,1,11/22/2023,833,Aqua,MODIS,64,61.03,302.6,7.9,D,0
29.959,75.645,316.1,1,1,11/22/2023,833,Aqua,MODIS,67,61.03,303.5,7.1,D,0
29.9635,72.9409,313.9,1.2,1.1,11/22/2023,833,Aqua,MODIS,65,61.03,299,9.7,D,0
30.0109,74.6548,317,1,1,11/22/2023,833,Aqua,MODIS,67,61.03,303.5,9,D,0
30.0163,75.1025,317.8,1,1,11/22/2023,833,Aqua,MODIS,69,61.03,304.9,8.8,D,0
30.0179,75.1129,317.7,1,1,11/22/2023,833,Aqua,MODIS,68,61.03,304,8.6,D,0
30.0279,74.5854,315.3,1.1,1,11/22/2023,833,Aqua,MODIS,64,61.03,302.2,7.8,D,0
30.0296,74.596,316.2,1,1,11/22/2023,833,Aqua,MODIS,66,61.03,302.2,8.7,D,0
30.0499,75.2023,324.1,1,1,11/22/2023,833,Aqua,MODIS,77,61.03,302.5,16,D,0
30.0628,75.591,316.1,1,1,11/22/2023,833,Aqua,MODIS,66,61.03,303.7,7.5,D,0
30.0818,74.2785,314,1.1,1,11/22/2023,833,Aqua,MODIS,61,61.03,300.2,8,D,0
30.0899,75.4063,317.8,1,1,11/22/2023,833,Aqua,MODIS,69,61.03,302.5,9,D,0
30.1023,74.5851,316.3,1,1,11/22/2023,833,Aqua,MODIS,66,61.03,298.7,9.4,D,0
30.1076,71.5799,309,1.4,1.2,11/22/2023,833,Aqua,MODIS,51,61.03,298.5,8.1,D,0
30.116,76.3407,312.3,1,1,11/22/2023,833,Aqua,MODIS,60,61.03,300.5,5.3,D,0
30.1172,75.1615,322.6,1,1,11/22/2023,833,Aqua,MODIS,76,61.03,302.2,14,D,0
30.1188,75.1719,320.3,1,1,11/22/2023,833,Aqua,MODIS,73,61.03,302.8,11.5,D,0
30.1292,75.3609,316,1,1,11/22/2023,833,Aqua,MODIS,66,61.03,302.5,7.5,D,0
30.1583,74.8242,329.5,1,1,11/22/2023,833,Aqua,MODIS,82,61.03,304.4,22.5,D,0
30.164,74.9203,312.9,1,1,11/22/2023,833,Aqua,MODIS,57,61.03,301.5,5.6,D,0
30.169,80.8677,312.2,1.5,1.2,11/22/2023,833,Aqua,MODIS,43,61.03,288.9,19.2,D,0
30.1749,80.8752,315.3,1.5,1.2,11/22/2023,833,Aqua,MODIS,65,61.03,290.8,23.6,D,0
30.1954,75.5587,313.1,1,1,11/22/2023,833,Aqua,MODIS,59,61.03,301.8,5.4,D,0
30.2091,74.0352,315.3,1.1,1,11/22/2023,833,Aqua,MODIS,65,61.03,301.5,8.7,D,0
30.226,71.0848,310,1.5,1.2,11/22/2023,833,Aqua,MODIS,48,61.03,299.3,8.4,D,0
30.236,74.7915,316.6,1,1,11/22/2023,833,Aqua,MODIS,67,61.03,303.9,8.1,D,0
30.2376,74.802,320.4,1,1,11/22/2023,833,Aqua,MODIS,73,61.03,303.8,11.6,D,0
30.2416,75.4902,313.6,1,1,11/22/2023,833,Aqua,MODIS,60,61.03,302.5,5.1,D,0
30.245,75.5738,312.8,1,1,11/22/2023,833,Aqua,MODIS,58,61.03,301.9,4.9,D,0
30.2465,75.5841,319.3,1,1,11/22/2023,833,Aqua,MODIS,72,61.03,301.8,10.5,D,0
30.2517,74.2412,310.8,1.1,1,11/22/2023,833,Aqua,MODIS,49,61.03,300.7,5.4,D,0
30.2759,75.1702,313.4,1,1,11/22/2023,833,Aqua,MODIS,51,61.03,302.5,5.5,D,0
30.3041,75.6041,322.3,1,1,11/22/2023,833,Aqua,MODIS,76,61.03,302.9,13.2,D,0
30.3057,75.6143,314,1,1,11/22/2023,833,Aqua,MODIS,62,61.03,302.3,5.6,D,0
30.3074,74.2965,319.1,1.1,1,11/22/2023,833,Aqua,MODIS,71,61.03,302.1,11.6,D,0
30.3091,74.3073,312.3,1.1,1,11/22/2023,833,Aqua,MODIS,56,61.03,300.8,5.4,D,0
30.3113,74.7367,321.2,1,1,11/22/2023,833,Aqua,MODIS,74,61.03,303.4,12.9,D,0
30.3136,74.3955,348.1,1.1,1,11/22/2023,833,Aqua,MODIS,94,61.03,302,57.2,D,0
30.3137,75.4805,313.1,1,1,11/22/2023,833,Aqua,MODIS,59,61.03,301.4,5.7,D,0
30.3153,75.4908,313.2,1,1,11/22/2023,833,Aqua,MODIS,59,61.03,300.7,5.8,D,0
30.3211,73.9823,313.7,1.1,1,11/22/2023,833,Aqua,MODIS,62,61.03,302.9,5.8,D,0
30.3337,74.5239,321.2,1,1,11/22/2023,833,Aqua,MODIS,74,61.03,303.7,13.2,D,0
30.3354,74.5346,326,1,1,11/22/2023,833,Aqua,MODIS,79,61.03,303.9,18.6,D,0
30.3382,74.731,312.2,1,1,11/22/2023,833,Aqua,MODIS,55,61.03,301.5,5,D,0
30.3493,76.2244,328.9,1,1,11/22/2023,833,Aqua,MODIS,83,61.03,302.5,21.3,D,0
30.3508,76.2346,329,1,1,11/22/2023,833,Aqua,MODIS,83,61.03,301.9,21.4,D,0
30.3607,73.8865,339.1,1.1,1,11/22/2023,833,Aqua,MODIS,90,61.03,300.8,42.6,D,0
30.3626,73.8976,312,1.1,1,11/22/2023,833,Aqua,MODIS,41,61.03,300.6,6.4,D,0
30.3638,75.4493,312.7,1,1,11/22/2023,833,Aqua,MODIS,57,61.03,302.3,4.8,D,0
30.3729,74.3661,344.6,1.1,1,11/22/2023,833,Aqua,MODIS,93,61.03,303.5,49.4,D,0
30.3746,74.3768,328.4,1.1,1,11/22/2023,833,Aqua,MODIS,82,61.03,301.7,22.6,D,0
30.3749,74.1413,311.6,1.1,1,11/22/2023,833,Aqua,MODIS,50,61.03,299.6,5.5,D,0
30.3766,74.1523,318.2,1.1,1,11/22/2023,833,Aqua,MODIS,71,61.03,300,11.6,D,0
30.3861,75.1624,314.2,1,1,11/22/2023,833,Aqua,MODIS,62,61.03,302.1,5.9,D,0
30.3876,75.9178,317.9,1,1,11/22/2023,833,Aqua,MODIS,71,61.03,303,8.9,D,0
30.3877,75.1728,324.7,1,1,11/22/2023,833,Aqua,MODIS,78,61.03,302.3,16.1,D,0
30.389,75.928,321.4,1,1,11/22/2023,833,Aqua,MODIS,75,61.03,302.7,12.2,D,0
30.3893,74.8829,313.3,1,1,11/22/2023,833,Aqua,MODIS,59,61.03,302.7,5.8,D,0
30.391,75.5704,328.6,1,1,11/22/2023,833,Aqua,MODIS,82,61.03,301.5,20.6,D,0
30.3914,75.6966,314.2,1,1,11/22/2023,833,Aqua,MODIS,63,61.03,302.8,5.7,D,0
30.3925,75.5807,325.2,1,1,11/22/2023,833,Aqua,MODIS,79,61.03,302.1,16.5,D,0
30.4064,75.2965,315.9,1,1,11/22/2023,833,Aqua,MODIS,66,61.03,302.3,7.8,D,0
30.4069,74.9976,331.5,1,1,11/22/2023,833,Aqua,MODIS,84,61.03,302.5,25.3,D,0
30.408,75.3068,325.3,1,1,11/22/2023,833,Aqua,MODIS,79,61.03,302.8,17.2,D,2
30.4085,75.008,366,1,1,11/22/2023,833,Aqua,MODIS,100,61.03,304.4,100,D,0
30.4102,75.5771,325.1,1,1,11/22/2023,833,Aqua,MODIS,79,61.03,302.3,16.4,D,0
30.4117,75.5873,313.7,1,1,11/22/2023,833,Aqua,MODIS,61,61.03,301.9,5.5,D,0
30.4141,74.2164,312.9,1.1,1,11/22/2023,833,Aqua,MODIS,60,61.03,300,7,D,0
30.4145,74.16,320.7,1.1,1,11/22/2023,833,Aqua,MODIS,53,61.03,300.3,12.3,D,0
30.4174,74.9467,324.3,1,1,11/22/2023,833,Aqua,MODIS,78,61.03,303.8,15.7,D,0
30.4189,74.305,318.4,1.1,1,11/22/2023,833,Aqua,MODIS,71,61.03,300.9,11.2,D,0
30.419,74.9571,321.6,1,1,11/22/2023,833,Aqua,MODIS,75,61.03,302.4,12.9,D,0
30.4205,75.027,317.6,1,1,11/22/2023,833,Aqua,MODIS,69,61.03,301.1,9.1,D,0
30.4206,74.3158,323.5,1.1,1,11/22/2023,833,Aqua,MODIS,77,61.03,301.2,16.4,D,0
30.4221,75.0374,323.6,1,1,11/22/2023,833,Aqua,MODIS,77,61.03,301.6,15.3,D,0
30.423,77.2885,313.4,1,1,11/22/2023,833,Aqua,MODIS,69,61.03,298.8,8,D,0
30.4292,74.1342,327.5,1.1,1,11/22/2023,833,Aqua,MODIS,81,61.03,300.9,20.2,D,0
30.4302,75.03,313.3,1,1,11/22/2023,833,Aqua,MODIS,60,61.03,301.6,5.7,D,0
30.4309,74.1452,333.6,1.1,1,11/22/2023,833,Aqua,MODIS,86,61.03,300.3,29.2,D,0
30.4327,74.1561,322,1.1,1,11/22/2023,833,Aqua,MODIS,65,61.03,300.9,13.6,D,0
30.4424,75.6589,328.9,1,1,11/22/2023,833,Aqua,MODIS,82,61.03,303.4,20.6,D,0
30.4439,75.6691,327.6,1,1,11/22/2023,833,Aqua,MODIS,81,61.03,302.6,19,D,0
30.4565,74.1283,315,1.1,1,11/22/2023,833,Aqua,MODIS,62,61.03,300.4,7.3,D,0
30.4573,74.252,324.9,1.1,1,11/22/2023,833,Aqua,MODIS,79,61.03,300.6,18.9,D,0
30.4577,73.9747,315.6,1.1,1,11/22/2023,833,Aqua,MODIS,67,61.03,299.7,8.8,D,0
30.4583,74.1392,312.5,1.1,1,11/22/2023,833,Aqua,MODIS,34,61.03,300.5,5.1,D,0
30.4603,74.3296,311.5,1.1,1,11/22/2023,833,Aqua,MODIS,55,61.03,300.7,5.5,D,0
30.462,74.3404,311,1.1,1,11/22/2023,833,Aqua,MODIS,53,61.03,300.1,5.1,D,0
30.4656,74.1263,317,1.1,1,11/22/2023,833,Aqua,MODIS,69,61.03,301,9.1,D,0
30.4664,74.25,312.4,1.1,1,11/22/2023,833,Aqua,MODIS,21,61.03,300,5.1,D,0
30.4794,74.0498,321.6,1.1,1,11/22/2023,833,Aqua,MODIS,76,61.03,300.4,14.9,D,0
30.4811,74.0608,312.2,1.1,1,11/22/2023,833,Aqua,MODIS,57,61.03,299.2,6,D,0
30.4823,74.8901,313.7,1,1,11/22/2023,833,Aqua,MODIS,61,61.03,301.5,5.8,D,0
30.4849,72.1924,308.8,1.3,1.1,11/22/2023,833,Aqua,MODIS,53,61.03,298.2,7.3,D,0
30.4942,74.3668,310.8,1.1,1,11/22/2023,833,Aqua,MODIS,52,61.03,299.5,5.8,D,0
30.5001,74.2372,317.8,1.1,1,11/22/2023,833,Aqua,MODIS,71,61.03,301.6,10.2,D,0
30.5018,74.248,312.1,1.1,1,11/22/2023,833,Aqua,MODIS,41,61.03,300.7,4.8,D,0
30.513,74.2007,324.3,1.1,1,11/22/2023,833,Aqua,MODIS,79,61.03,302.9,17.2,D,0
30.5144,74.2677,313.7,1.1,1,11/22/2023,833,Aqua,MODIS,63,61.03,298.5,6.3,D,0
30.5161,74.2785,338.2,1.1,1,11/22/2023,833,Aqua,MODIS,89,61.03,300.6,37.6,D,0
30.5259,74.5698,322.7,1,1,11/22/2023,833,Aqua,MODIS,76,61.03,303.1,15.2,D,0
30.5276,74.5805,344.3,1,1,11/22/2023,833,Aqua,MODIS,92,61.03,302.4,48,D,0
30.5279,75.6781,318.3,1,1,11/22/2023,833,Aqua,MODIS,72,61.03,302.9,9.5,D,0
30.5281,74.1186,314.2,1.1,1,11/22/2023,833,Aqua,MODIS,52,61.03,300.3,6.7,D,0
30.5295,75.6884,313.7,1,1,11/22/2023,833,Aqua,MODIS,63,61.03,302.2,5.6,D,0
30.5299,74.1295,317.6,1.1,1,11/22/2023,833,Aqua,MODIS,71,61.03,300,10.1,D,0
30.5325,75.4029,322.9,1,1,11/22/2023,833,Aqua,MODIS,77,61.03,302.6,14.4,D,0
30.5356,74.9909,312.7,1,1,11/22/2023,833,Aqua,MODIS,58,61.03,302.1,4.4,D,0
30.5376,74.2962,314.1,1.1,1,11/22/2023,833,Aqua,MODIS,64,61.03,300.7,7,D,0
30.5479,75.2618,319.1,1,1,11/22/2023,833,Aqua,MODIS,72,61.03,301.9,10.6,D,0
30.5496,74.3716,310.8,1.1,1,11/22/2023,833,Aqua,MODIS,49,61.03,298.2,5.3,D,0
30.5515,75.0947,318.5,1,1,11/22/2023,833,Aqua,MODIS,71,61.03,301.6,10.3,D,0
30.5521,74.739,313,1,1,11/22/2023,833,Aqua,MODIS,60,61.03,303,5.2,D,0
30.555,74.9976,313.9,1,1,11/22/2023,833,Aqua,MODIS,62,61.03,302.7,5.8,D,0
30.5611,74.7371,315.2,1,1,11/22/2023,833,Aqua,MODIS,65,61.03,301.9,7.1,D,0
30.5636,75.2946,322.9,1,1,11/22/2023,833,Aqua,MODIS,75,61.03,301.8,13.8,D,0
30.5651,75.3049,315.2,1,1,11/22/2023,833,Aqua,MODIS,21,61.03,301.3,6.6,D,0
30.5671,74.4233,319.6,1.1,1,11/22/2023,833,Aqua,MODIS,73,61.03,299,13,D,0
30.5687,74.434,309.7,1.1,1,11/22/2023,833,Aqua,MODIS,44,61.03,299.7,4.3,D,0
30.5724,75.2928,321.7,1,1,11/22/2023,833,Aqua,MODIS,75,61.03,301.7,12.8,D,0
30.5733,74.3443,331.3,1.1,1,11/22/2023,833,Aqua,MODIS,84,61.03,302.4,25.4,D,0
30.5734,75.0581,314.4,1,1,11/22/2023,833,Aqua,MODIS,63,61.03,303.4,6.1,D,0
30.575,74.355,317.9,1.1,1,11/22/2023,833,Aqua,MODIS,61,61.03,301.6,9.6,D,0
30.5766,75.2601,313.6,1,1,11/22/2023,833,Aqua,MODIS,62,61.03,302.8,6.2,D,0
30.5852,74.8945,323.4,1,1,11/22/2023,833,Aqua,MODIS,77,61.03,301.6,15.7,D,0
30.5898,74.0985,321.7,1.1,1,11/22/2023,833,Aqua,MODIS,76,61.03,300.4,14.4,D,0
30.5914,74.3404,326.6,1.1,1,11/22/2023,833,Aqua,MODIS,55,61.03,304.4,17.1,D,0
30.5982,74.2094,315.6,1.1,1,11/22/2023,833,Aqua,MODIS,40,61.03,298.8,7.6,D,0
30.6038,74.1857,317.1,1.1,1,11/22/2023,833,Aqua,MODIS,52,61.03,299.7,9.2,D,0
30.6059,75.0299,312.5,1,1,11/22/2023,833,Aqua,MODIS,58,61.03,300.9,5.1,D,0
30.6076,71.6753,319,1.4,1.2,11/22/2023,833,Aqua,MODIS,74,61.03,300.4,17.5,D,0
30.6081,74.3302,320.3,1.1,1,11/22/2023,833,Aqua,MODIS,62,61.03,301.9,12.1,D,0
30.6115,74.3517,321.4,1.1,1,11/22/2023,833,Aqua,MODIS,76,61.03,302.6,13.8,D,0
30.612,71.6795,322.1,1.4,1.2,11/22/2023,833,Aqua,MODIS,77,61.03,301,22.8,D,0
30.6124,74.5349,323.4,1,1,11/22/2023,833,Aqua,MODIS,78,61.03,303.3,15.7,D,0
30.6156,75.3371,316.2,1,1,11/22/2023,833,Aqua,MODIS,67,61.03,301,8.6,D,0
30.618,74.2163,326.5,1.1,1,11/22/2023,833,Aqua,MODIS,81,61.03,299.7,19.8,D,0
30.6198,74.2271,328.7,1.1,1,11/22/2023,833,Aqua,MODIS,83,61.03,299.3,23,D,0
30.6223,74.1253,311.2,1.1,1,11/22/2023,833,Aqua,MODIS,51,61.03,299,5.2,D,0
30.6286,74.9981,320,1,1,11/22/2023,833,Aqua,MODIS,73,61.03,298.5,12.8,D,0
30.6297,74.8255,312.5,1,1,11/22/2023,833,Aqua,MODIS,59,61.03,301.3,5.4,D,0
30.6307,74.4141,330,1.1,1,11/22/2023,833,Aqua,MODIS,84,61.03,298.9,25.3,D,0
30.6324,74.4248,312.6,1,1,11/22/2023,833,Aqua,MODIS,61,61.03,298.9,6.2,D,0
30.633,74.5459,329.7,1,1,11/22/2023,833,Aqua,MODIS,83,61.03,302.7,23.9,D,0
30.6379,74.2232,328.4,1.1,1,11/22/2023,833,Aqua,MODIS,82,61.03,299.5,24,D,0
30.6383,71.6678,316.7,1.4,1.2,11/22/2023,833,Aqua,MODIS,70,61.03,300.2,15,D,0
30.6396,74.234,310.7,1.1,1,11/22/2023,833,Aqua,MODIS,43,61.03,297.7,5.6,D,0
30.6435,74.1995,333.6,1.1,1,11/22/2023,833,Aqua,MODIS,86,61.03,298.2,31.1,D,0
30.6467,77.9237,319.1,1.1,1,11/22/2023,833,Aqua,MODIS,78,61.03,300.2,15.7,D,0
30.6474,74.165,315.6,1.1,1,11/22/2023,833,Aqua,MODIS,68,61.03,299.1,9.7,D,0
30.6499,74.4763,315.6,1,1,11/22/2023,833,Aqua,MODIS,67,61.03,303,7.6,D,0
30.6521,74.2537,310.7,1.1,1,11/22/2023,833,Aqua,MODIS,55,61.03,296.4,6.1,D,0
30.6538,74.2645,340.8,1.1,1,11/22/2023,833,Aqua,MODIS,91,61.03,298,44.5,D,0
30.6597,75.5714,324,1,1,11/22/2023,833,Aqua,MODIS,78,61.03,303.1,15.8,D,0
30.6612,75.5816,316.1,1,1,11/22/2023,833,Aqua,MODIS,68,61.03,301.9,8.3,D,0
30.6634,74.2065,310.3,1.1,1,11/22/2023,833,Aqua,MODIS,36,61.03,297.6,4.9,D,0
30.6638,75.1086,313.2,1,1,11/22/2023,833,Aqua,MODIS,61,61.03,299.7,6.6,D,0
30.6645,74.8723,312,1,1,11/22/2023,833,Aqua,MODIS,58,61.03,301.7,4.4,D,0
30.6654,75.119,311.2,1,1,11/22/2023,833,Aqua,MODIS,55,61.03,300.1,5.1,D,0
30.6727,72.2042,314.2,1.3,1.1,11/22/2023,833,Aqua,MODIS,67,61.03,299,12,D,0
30.6731,74.3273,310.9,1.1,1,11/22/2023,833,Aqua,MODIS,55,61.03,300.2,4.9,D,0
30.6734,74.2213,312.2,1.1,1,11/22/2023,833,Aqua,MODIS,61,61.03,298.5,6.3,D,0
30.682,74.987,315.9,1,1,11/22/2023,833,Aqua,MODIS,67,61.03,299.5,8.6,D,0
30.6838,74.2861,312,1.1,1,11/22/2023,833,Aqua,MODIS,46,61.03,298.5,5.1,D,0
30.6842,72.2698,310.6,1.3,1.1,11/22/2023,833,Aqua,MODIS,59,61.03,298.7,7.7,D,0
30.7016,74.9872,325.6,1,1,11/22/2023,833,Aqua,MODIS,80,61.03,300.1,18.3,D,0
30.7029,71.969,326,1.3,1.1,11/22/2023,833,Aqua,MODIS,81,61.03,299.2,29,D,0
30.7047,75.8783,313.5,1,1,11/22/2023,833,Aqua,MODIS,65,61.03,300.5,6,D,0
30.7053,71.9825,317.1,1.3,1.1,11/22/2023,833,Aqua,MODIS,71,61.03,298.3,15.3,D,0
30.7106,71.953,313,1.3,1.1,11/22/2023,833,Aqua,MODIS,25,61.03,298.5,9.8,D,0
30.7123,75.4917,312.4,1,1,11/22/2023,833,Aqua,MODIS,60,61.03,301.8,5.2,D,0
30.713,74.9418,320.5,1,1,11/22/2023,833,Aqua,MODIS,75,61.03,301.1,12.5,D,0
30.7146,74.9522,311.7,1,1,11/22/2023,833,Aqua,MODIS,58,61.03,300.2,4.6,D,0
30.7163,75.7708,313.1,1,1,11/22/2023,833,Aqua,MODIS,63,61.03,300.7,6,D,0
30.7178,75.781,319.6,1,1,11/22/2023,833,Aqua,MODIS,74,61.03,300.1,11.6,D,0
